User_ID,Cluster_ID,tsne_x,tsne_y,pca_x,pca_y,Banned_Categories,Allowed_Categories,Age,Age_Group,Gender,Religion,Mental_Condition,Physical_Condition
0000374,2,20.614538,2.6276834,30.31839,5.4014916,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",56,middle-aged,female,Christianity,depression,healthy
0000375,2,4.9644012,-5.662275,23.308035,17.768372,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",34,young adults,female,Buddhism,sexual assault,intellectual disability
0000376,2,2.7442245,35.571224,23.12932,30.899572,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",26,young adults,female,Islam,depression,visual impairment
0000377,2,40.407894,18.380669,30.13639,-7.5202594,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",56,middle-aged,male,Buddhism,healthy,healthy
0000378,2,19.081284,32.272617,22.53936,18.62099,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",33,young adults,male,Islam,healthy,healthy
0000379,3,-25.657587,-2.712658,-28.986038,6.467153,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",16,adolescents,male,None,healthy,intellectual disability
0000380,4,-71.73724,-8.3036375,-57.973797,-20.675901,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",11,children,male,None,natural disasters,healthy
0000381,2,38.755833,12.389418,32.830944,-5.925678,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",54,middle-aged,male,Buddhism,anxiety,healthy
0000382,2,5.913559,33.259705,20.320015,29.634499,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",32,young adults,female,Islam,healthy,intellectual disability
0000383,1,19.778103,-24.352667,-2.953871,-40.67732,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",60,young elderly,female,None,natural disasters,visual impairment
0000384,2,18.37233,38.423996,23.968609,23.947803,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",25,young adults,male,Islam,depression,healthy
0000385,1,41.545547,-5.1003838,24.771164,1.8317024,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",66,young elderly,female,Islam,healthy,healthy
0000386,2,18.848288,6.432833,20.680431,20.135191,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",26,young adults,female,Christianity,major accidents,healthy
0000387,0,-6.411692,-30.634953,16.772911,-9.626944,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",31,young adults,male,None,depression,healthy
0000388,2,3.5492034,26.204021,-17.57771,6.46416,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",30,young adults,male,Islam,healthy,visual impairment
0000389,0,-3.1742754,-30.736677,22.04305,-27.765163,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",52,middle-aged,male,None,major accidents,healthy
0000390,3,-6.367853,9.988786,-16.25076,30.989693,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",14,adolescents,female,Buddhism,depression,intellectual disability
0000391,2,31.053495,13.939147,29.530489,-4.126033,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",49,middle-aged,male,Christianity,anxiety,healthy
0000392,1,29.539959,-10.397747,23.166348,-21.973213,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",76,elderly,female,Christianity,healthy,visual impairment
0000393,4,-69.417175,2.7806728,-46.46792,-4.7809324,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],12,children,male,Buddhism,healthy,visual impairment
0000394,0,0.30467042,-36.810543,-1.4167355,-27.322884,"['Harassment', 'Propaganda']","['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",40,middle-aged,male,None,healthy,intellectual disability
0000395,3,-10.368213,12.189653,-10.762375,30.398064,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",17,adolescents,female,Buddhism,healthy,hearing impairment
0000396,1,38.42966,-16.063631,1.8468925,-30.747187,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",70,young elderly,male,Buddhism,natural disasters,healthy
0000397,3,-9.2428465,23.862265,-11.948337,48.029938,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",17,adolescents,female,Islam,healthy,healthy
0000398,4,-69.28636,-8.842271,-67.11923,-34.04957,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",6,children,male,None,healthy,healthy
0000399,3,-20.46765,11.074149,-16.983137,18.07608,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",16,adolescents,male,Christianity,natural disasters,intellectual disability
0000400,2,20.362234,37.32647,31.893559,9.785776,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",46,middle-aged,male,Islam,anxiety,healthy
0000401,2,7.1574464,31.760904,23.073444,26.12581,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",33,young adults,female,Islam,healthy,hearing impairment
0000402,2,29.001259,17.126415,32.329662,-4.0795207,"['Propaganda', 'Sexuality', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Shocking']",38,middle-aged,male,Christianity,war,visual impairment
0000403,4,-53.936832,1.7096742,-48.362385,13.10225,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],12,children,female,Christianity,healthy,healthy
0000404,0,-6.6235213,-30.389486,11.93871,-4.5309486,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",23,young adults,male,None,depression,healthy
0000405,2,2.2878702,35.823948,22.007677,30.866068,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",24,young adults,female,Islam,depression,hearing impairment
0000406,3,-10.2606125,9.149181,-21.114445,24.84661,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",13,adolescents,female,Buddhism,major accidents,hearing impairment
0000407,1,22.446857,-7.533829,27.58869,-15.545547,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",71,young elderly,female,Buddhism,war,visual impairment
0000408,3,-6.081285,17.744707,-5.455616,29.125067,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",19,adolescents,female,Christianity,healthy,hearing impairment
0000409,2,17.428946,-4.7297773,10.143195,-1.5281527,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",40,middle-aged,female,Buddhism,anxiety,intellectual disability
0000410,4,-69.35408,-11.181903,-59.010742,-32.51717,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",7,children,male,None,major accidents,healthy
0000411,2,21.65817,3.9457414,28.523094,3.0689852,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",49,middle-aged,female,Christianity,anxiety,visual impairment
0000412,3,-4.264003,14.0021305,-24.858747,30.021946,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",13,adolescents,female,Christianity,anxiety,visual impairment
0000413,0,4.8673553,-26.556759,18.668352,-13.851126,"['Harassment', 'Propaganda', 'Self-Harm', 'Shocking']","['Hate', 'Sexuality', 'Violence']",58,middle-aged,female,None,depression,intellectual disability
0000414,4,-64.67723,-0.92323625,-53.151367,-13.633367,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],9,children,male,Christianity,natural disasters,intellectual disability
0000415,0,-0.288333,-22.707335,15.846891,-0.3575547,"['Propaganda', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Sexuality', 'Shocking']",27,young adults,female,None,war,hearing impairment
0000416,0,-1.8418809,-34.438366,18.041143,-22.898245,"['Harassment', 'Propaganda', 'Self-Harm', 'Shocking']","['Hate', 'Sexuality', 'Violence']",51,middle-aged,male,None,anxiety,intellectual disability
0000417,1,16.496756,-23.200499,-15.545566,-32.965885,"['Harassment', 'Propaganda', 'Shocking', 'Violence']","['Hate', 'Self-Harm', 'Sexuality']",70,young elderly,female,None,healthy,intellectual disability
0000418,3,-30.409594,13.662176,-23.350916,21.460758,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",15,adolescents,male,Buddhism,healthy,healthy
0000419,3,-7.9319973,9.3418665,-9.092541,32.199,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",17,adolescents,female,Buddhism,anxiety,healthy
0000420,0,-1.9783424,-37.271893,8.718336,-9.777712,"['Harassment', 'Propaganda']","['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",29,young adults,male,None,healthy,intellectual disability
0000421,2,23.856846,39.12279,26.92905,5.14126,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",43,middle-aged,male,Islam,major accidents,intellectual disability
0000422,2,22.27311,6.6095886,29.63664,4.7527895,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",48,middle-aged,female,Christianity,major accidents,healthy
0000423,3,-3.4797723,10.878839,-3.4689598,29.15074,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",19,adolescents,female,Christianity,depression,intellectual disability
0000424,3,-8.02702,27.236542,-17.495516,46.138836,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",15,adolescents,female,Islam,anxiety,healthy
0000425,2,19.523376,5.86264,21.646563,14.620157,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",27,young adults,female,Christianity,major accidents,hearing impairment
0000426,1,34.531197,-6.8610854,23.392576,-21.991253,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",68,young elderly,male,Christianity,healthy,healthy
0000427,4,-67.18347,-10.272801,-61.65503,-33.859478,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",7,children,male,None,healthy,hearing impairment
0000428,0,-10.402256,-44.02336,8.509537,-1.6146009,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",33,young adults,female,None,healthy,healthy
0000429,2,24.529728,20.097612,17.597786,12.192524,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",23,young adults,male,Christianity,anxiety,healthy
0000430,3,1.3532544,28.080513,-17.67504,18.176397,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",30,young adults,female,Islam,healthy,hearing impairment
0000431,2,11.540552,4.375752,16.829578,19.21919,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",21,young adults,female,Buddhism,healthy,hearing impairment
0000432,4,-69.846176,-7.617681,-65.21435,-25.06182,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",9,children,male,None,healthy,healthy
0000433,2,11.123954,6.323899,18.391464,20.342724,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",26,young adults,female,Buddhism,healthy,healthy
0000434,2,28.83996,14.676148,30.652988,-8.74073,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",53,middle-aged,male,Christianity,major accidents,healthy
0000435,3,-19.343298,6.663755,-3.328782,15.696051,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",18,adolescents,male,Buddhism,depression,intellectual disability
0000436,3,-18.10166,-3.1861446,-33.81559,14.806929,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",14,adolescents,female,None,healthy,visual impairment
0000437,0,-6.378929,-44.532516,16.17949,-21.51516,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",42,middle-aged,male,None,healthy,healthy
0000438,0,3.3409557,-28.296524,15.95095,-9.947895,"['Harassment', 'Propaganda']","['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",47,middle-aged,female,None,healthy,intellectual disability
0000439,1,34.25179,-5.6236157,24.05787,-18.072975,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",61,young elderly,male,Christianity,healthy,healthy
0000440,3,-23.22713,10.446175,-26.962097,18.758184,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",13,adolescents,male,Christianity,major accidents,healthy
0000441,3,-8.905183,25.511248,-19.067583,44.47854,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",14,adolescents,female,Islam,healthy,visual impairment
0000442,1,12.3266945,-32.373093,16.920975,-33.325886,"['Harassment', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']","['Hate', 'Sexuality']",64,young elderly,male,None,depression,intellectual disability
0000443,4,-71.29963,-11.441387,-53.27389,-24.584782,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",8,children,male,None,depression,healthy
0000444,2,32.56965,23.066769,26.343534,-4.0684624,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",47,middle-aged,male,Christianity,healthy,healthy
0000445,1,4.8188677,-14.243079,18.9616,-31.361582,"['Harassment', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Propaganda', 'Self-Harm']",71,young elderly,male,None,sexual assault,visual impairment
0000446,3,-20.26872,10.046589,-5.7055464,14.427013,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",19,adolescents,male,Christianity,major accidents,intellectual disability
0000447,2,11.3861685,6.307732,17.897684,20.892082,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",25,young adults,female,Buddhism,healthy,healthy
0000448,1,40.747894,-13.084914,23.997707,-26.447317,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",73,young elderly,male,Buddhism,natural disasters,intellectual disability
0000449,3,-9.063267,23.474329,-6.3697276,44.18708,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",18,adolescents,female,Islam,healthy,healthy
0000450,2,16.519812,-3.4241302,28.183754,1.4774671,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",59,middle-aged,female,Buddhism,depression,intellectual disability
0000451,2,40.537075,15.600201,30.759295,-7.803003,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",41,middle-aged,male,Buddhism,healthy,visual impairment
0000452,0,-8.267329,-46.1761,3.8049288,-6.8922167,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",23,young adults,male,None,healthy,healthy
0000453,0,2.7067516,-14.989376,24.06378,-20.479822,"['Harassment', 'Sexuality', 'Violence']","['Hate', 'Propaganda', 'Self-Harm', 'Shocking']",58,middle-aged,male,None,sexual assault,visual impairment
0000454,2,5.710424,-6.3205514,31.222546,10.598226,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",41,middle-aged,female,Buddhism,sexual assault,visual impairment
0000455,4,-60.1375,-5.465143,-55.901802,-11.303119,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],9,children,female,None,depression,intellectual disability
0000456,1,40.13833,-12.146797,27.247755,-22.711052,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate']",72,young elderly,male,Buddhism,anxiety,healthy
0000457,4,-57.015785,0.08256813,-45.799183,7.5814533,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],11,children,female,Christianity,anxiety,visual impairment
0000458,1,34.177654,-6.4514256,23.815092,-20.958284,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",67,young elderly,male,Christianity,healthy,healthy
0000459,1,36.453793,-12.045252,24.537899,-27.335232,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate']",71,young elderly,male,Christianity,anxiety,visual impairment
0000460,0,-11.522218,-43.512524,5.2918344,3.6631677,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",24,young adults,female,None,healthy,healthy
0000461,1,12.919789,-34.004818,13.37581,-37.20536,"['Harassment', 'Propaganda', 'Shocking', 'Violence']","['Hate', 'Self-Harm', 'Sexuality']",69,young elderly,male,None,healthy,intellectual disability
0000462,3,-17.92356,-3.0464277,-38.5492,14.075913,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",13,adolescents,female,None,healthy,visual impairment
0000463,2,23.6153,18.631912,24.09977,7.7709217,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",32,young adults,male,Christianity,depression,healthy
0000464,3,-8.255787,10.41278,-22.524431,27.921326,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",13,adolescents,female,Buddhism,anxiety,hearing impairment
0000465,0,-6.701691,-33.09949,15.702217,-16.955902,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",33,young adults,male,None,anxiety,hearing impairment
0000466,1,26.929613,-9.334896,18.832367,-14.431378,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",73,young elderly,female,Christianity,healthy,intellectual disability
